index,title,article,news
84,당내 만류 뿌리친 이재명 “검찰 조사 당당하게 임할 것”,"이재명 더불어민주당 대표가 성남에프시(FC) 후원금 의혹을 수사 중인 검찰의 조사를 받겠다고 밝혔다. 검찰의 출석 요구에 격하게 반발하던 이 대표가 ‘정면돌파’를 선언한 모양새지만, 출석 여부를 명확히 밝히지는 않아 조사 방식을 둘러싼 신경전도 예고했다.
이 대표는 26일 오후 국회 당대표실 앞에서 기자들과 만나 “(성남에프시 사건은) 이미 잘 아시는 것처럼 (경찰이) 무혐의 종결한 사건”이라면서도 “검찰의 행태가 도저히 납득하기 어렵지만 (조사에) 당당하게 임하도록 하겠다”고 말했다. 조사 시기와 방식에 대해서는 “(검찰이 출석일로 지정한) 28일 이미 정해진 일정이 있고 본회의도 예정돼 있어서 당장 (검찰에) 가긴 어려울 것”이라며 “그 후에 가능한 날짜와 조사 방식을 협의해서 결정하겠다”고 말했다.
민주당 안에서는 이 대표의 발언을 사실상 검찰에 나가 조사를 받겠다는 ‘결단’으로 받아들이고 있다. 이날 오전 열린 최고위원회의에서도 대부분의 최고위원들은 검찰의 일방적인 소환조사 통보 방식 등을 문제 삼으며 이 대표의 검찰 출석을 만류했다고 한다. 정청래 최고위원은 이날 최고위원회 공개회의에서 “검찰의 야당 탄압, 정적 죽이기용 무리한 출석 통보는 응할 필요가 없다”고 말했다. 비공개회의에서도 “당대표 개인의 문제가 아니고 검찰이 제1야당을 무시하는 것이기 때문에 소환에 응해서는 안 된다” “28일뿐만 아니라 그 이후에도 검찰에 안 가는 게 맞다”는 의견이 나왔다. 이 대표는 지도부 의견을 경청했지만 ‘검찰 수사를 피하지 않겠다’는 뜻이 강했다고 한다. 이 대표 쪽 관계자는 “검찰의 부당한 소환이란 점을 강조했고 그럼에도 아무런 거리낌이 없기 때문에 당당하게 임하겠다는 자신감을 내비친 거다. 이 대표 본인은 출석해서 당당하게 임하겠다는 의중도 강하다”고 전했다.
다만 이 대표 쪽은 “서면조사할 것인지 출석할 것인지 여부는 검찰과 협의하겠다”(안호영 수석대변인)며 서면조사 가능성도 열어뒀다. 이 대표 본인도 ‘서면조사에 응한다는 건가, 검찰과 협의해서 출석하겠다는 계획인가’라는 기자들의 질문에 “아까 드린 말씀으로 (갈음해달라)”라며 즉답을 피했다. 조사 시기와 방식 등을 두고 검찰과의 신경전을 예고한 것이다.

이 대표 쪽이 검찰에 이 대표 관련 사건을 모아 한번에 조사하는 ‘원샷 방식’을 요구할 가능성도 있다. 각종 수사가 동시다발적으로 진행되는 상황에서 제1야당 대표가 검찰의 출석 요구에 번번이 응할 수는 없다는 것이다. 친명계 중진 의원은 <한겨레>에 “이 대표가 성남에프시, 대장동, 위례신도시, 쌍방울 사건 등으로 동시에 수사받는 상황에서 검찰은 건건이 불러서 포토라인에 세우겠다는 것 아닌가”라며 “망신 주려는 의도가 아니라면 이 사건을 한번에 모아서 조사하는 게 국회 다수당 대표에 대한 최소한의 예의”라고 말했다.",한겨레
85,"외교부, 강제동원 피해자에 “한국 기업 돈으로 보상 유력” 통보","외교부가 최근 일제 강제동원 피해자 쪽에, 일본 전범 기업이 아닌 한국 기업의 기부만으로 보상하는 방안을 강제동원 문제 해결의 ‘유력한 안’으로 통보한 것으로 나타났다. 이에 피해자 쪽은 “일본을 면책시켜주는 방안”이라며 반발했다.
일제강제동원피해자지원단체와 피해자 법률대리인단은 26일 서울과 광주에서 동시 기자회견을 열어 “지난주 외교부 쪽으로부터 강제동원 문제에 대한 한국 정부의 유력한 안을 청취했다”며 이렇게 밝혔다. 외교부가 통보한 안에는 △일제강제동원피해자지원재단(지원재단)이 한국 기업들의 기부를 받아 재원을 마련하고 △일본 기업을 상대로 해 승소 확정 판결을 받은 피해자들에게 변제를 하는 내용이 담겼다고 피해자 쪽이 전했다. 지원재단은 2014년 일제 강제동원 피해자, 희생자, 유족에 대한 복지를 지원하기 위해 한국 정부·기업이 설립한 기관이다.
피해자 쪽은 정부의 이같은 방안에 △일본 정부와 피고 기업의 사과 △일본 피고 기업의 배상 등의 내용이 전혀 담기지 않았다며 반발했다. 이들은 회견에서 “한국 정부 유력안은 일본 정부가 2018년 대법원 판결부터 일관되게 주장해 온 ‘한국이 해결하라’는 요구가 그대로 관철된, 0 대 100의 외교적 패배이자 참사”라며 “미쓰비시중공업이나 일본제철과 같은 일본 피고 기업의 사죄나 출연이 없을 뿐만 아니라 일본 다른 기업들의 출연조차 없는, 말 그대로 일본을 면책시켜주는 방안”이라고 비판했다. 대법원의 확정 판결을 받은 15명의 피해자 쪽은 이날, 지원재단 주도의 보상을 거부하고 이를 무효화할 각종 소송을 제기하겠다고 밝혔다.
정부는 그동안 일본 쪽에 피해자들이 요구해 온 사죄와 기금 참여 등 ‘성의 있는 호응’을 요구해 왔다. 하지만, 양국 대립이 길어지고 일본이 좀처럼 기대했던 움직임을 보이지 않음에 따라 2018년 10월 대법 확정 판결로 일본 기업이 피해자들에게 지급해야 하는 위자료를 지원재단이 대납하는 내용의 ‘선제 조처’를 취하기로 결정한 것으로 보인다. 한·일 관계 정상화에 가속페달을 밟고 있는 윤석열 정부가 피해자 쪽의 의견을 반영하지 않은 채 강제동원 문제를 서둘러 매듭지으려 한다는 평가가 나온다. 이국언 일제강제동원시민모임 대표는 <한겨레>와 통화에서 “윤 정부가 한·미·일 안보협력에 쫓겨 다급하게 결정한 것이 아닌가 싶다”고 말했다.

외교부는 이 방안이 사실상 정부의 해법이라고 확인하고, 피해자들을 설득해 나가겠다고 밝혔다. 외교부 당국자는 이날 도쿄에서 기자들과 만나 “피해자 쪽에서 원하는 건 피고 기업의 직접 배상과 사죄인데, 최선의 노력으로 정부안을 만들더라도 원고 쪽의 기본적 입장에 비춰보면 부족할 것”이라며 “정부 안을 (공식) 발표한 다음에 정부가 어떻게 노력해왔고, ‘부족하지만 이런 정도 해법이 나왔습니다’라는 걸 한 분, 한 분 설명 드리면서 이해와 동의를 구해나가겠다”고 말했다. 서민정 외교부 아시아태평양국장은 도쿄에서 후나코시 다케히로 일본 외무성 아시아대양주국장과 만나 강제동원 피해자 배상 문제 등을 논의했다.",한겨레
86,‘이재명 미리보기’ 노웅래 체포안 28일 표결…지도부 가시방석,"국회가 28일 본회의를 열어 노웅래 더불어민주당 의원 체포동의안을 처리할 예정인 가운데, 표결의 향배를 놓고 민주당 지도부가 촉각을 곤두세우고 있다. 노 의원 개인의 신병 문제를 넘어, 향후 이재명 대표 체포동의안이 올라올 경우에 대비한 ‘예행연습’ 성격이 짙은 까닭이다.
민주당은 지난 14일 노 의원에 대한 체포동의요구서가 국회에 제출된 직후, 당론을 정하지 않은 채 표결을 의원들 자유투표에 맡기기로 했다. 하지만 사실상 목표는 부결이다. 노 의원은 2020년 2~10월 청탁 명목으로 사업가 박아무개씨로부터 6천만원을 받는 등 개인 비리 혐의(뇌물수수 및 정치자금법 위반)를 받고 있다. 과반수 의석을 이용해 노 의원 체포동의안을 부결시킬 경우 ‘방탄 정당’이라는 비판을 받게 되고, 가결시키자니 향후 이 대표 엄호의 정치적 부담이 커지는 딜레마 상황이 반영된 것이다.
민주당의 한 중진 의원은 26일 <한겨레>와 한 통화에서 “노 의원 체포동의안에 대해 당내에 찬반 의견이 혼재돼 있지만 현재로선 부결 여론이 우세하다”고 했다. 그는 “부결시킬 경우 당이 (방탄 정당이라는) 비판을 받겠지만, 이 대표 수사와도 연동된 문제여서 부담을 무릅쓸 수밖에 없다고 보는 의견이 많다”고 전했다.
다만 여론의 역풍을 우려해 선택을 망설이는 이들도 있다. 비이재명계의 한 의원은 “노 의원은 개인 비리 의혹이어서 체포동의안을 부결했다가 역풍을 맞을 수 있다고 우려하면서도, 공개적으로 발언하지 못하는 의원들도 있다”고 말했다. 특히 이날 일부 언론이 검찰의 구속영장청구서를 인용해 ‘노 의원이 뒷돈을 받은 뒤 감사 표시를 한 정황도 검찰이 확보했다’는 보도까지 나왔다. 노 의원 쪽은 입장문을 내어 “기사의 내용은 사실이 아니다. 반드시 민형사상 책임을 묻겠다”고 반박했지만, 본회의장에서 ‘이탈표’가 여럿 나올 가능성도 제기되고 있다.

이런 기류를 감지한 민주당 지도부는 일부 의원을 상대로 찬반 표결 기류를 확인하면서 표 단속까지 나선 것으로 전해졌다. 비명계의 또다른 의원은 “당론 법안 투표도 아니고 , 무기명투표로 진행되는 인사안을 놓고 의원에게 표결 방향을 확인하는 것은 상당히 이례적이다 . 그만치 노 의원 체포동의안 의결 결과에 대해 지도부가 예민한 상태라는 뜻 아니겠냐”고 말했다.",한겨레
87,"유승민 “이번 전대, 대통령 향한 재롱잔치…꼴보수 정당 회귀”","유승민 전 국민의힘 의원이 26일 내년 3월8일에 개최하기로 한 국민의힘 전당대회를 가리켜 “대통령한테 잘 보이려는 재롱잔치 비슷하게 돼 간다”고 비판했다.
유 전 의원은 이날 <에스비에스>(SBS) 인터뷰에서 “국민의힘은 갈수록 꼴보수 정당으로 회귀하고 있다. 당헌·당규를 고친 것도 20년 전의 도로 한나라당이 되는 것”이라며 “2016년에 총선에서 참패를 했는데 그때 데자뷔를 보는 느낌”이라고 말했다. ‘윤심’ 지도부 선출을 위해 당 지도부가 ‘당원투표 100%’와 결선투표제를 도입한 점을 꼬집은 것이다.
유 전 의원은 이어 “윤심이 당심이고 당심이 민심이면 윤심이 민심이라는 건데 이 자체가 권력을 잡고 있는 사람들이 얼마나 오만하게 생각하느냐를 단적으로 보여주는 것”이라며 “좀만 지나면 ‘윤심이 곧 천심이다’ 이럴 거다. 무슨 옛날에 루이14세 ‘짐이 국가다’도 아니고”라고 비꼬았다.
‘윤심’을 표방하며 전당대회 룰개정을 주도한 ‘윤핵관’(윤석열 핵심 관계자)을 겨냥한 발언도 나왔다. 그는 “지금 윤핵관들 지지도가 0%, 1%, 2%”라며 “자기들은 왜 민심의 지지를 못 얻는지. 우리가 우리끼리 모여서 그렇게 하자는 게 아니지 않느냐. 이게 무슨 반상회도 아니고 학예회도 아니고”라고 말했다.

그는 전당대회 출마 여부에 대해선 “최종결심을 아직 못 했다”면서도 “제가 당 대표가 되면 당과 대통령실은 서로 보완적인, 수평적인 관계로 가야 한다”며 여지를 남겼다. 출마할 경우 이준석 전 국민의힘 대표와의 연대에 대해선 “출마 결심을 하면 연락하게 될 것”이라며 “이심전심 아니겠느냐”고 했다. 정치적 기반을 대구에서 수도권으로 옮길 가능성이 있느냐는 질문에는 “수도권 승리를 위해서 저는 그런 가능성을 포함해서 뭐든지 가능성을 열어놓고 생각하겠다”고 덧붙였다.",한겨레
88,이재명 “검찰 조사에 당당히 임하겠다…일시·방법 협의”,"이재명 더불어민주당 대표가 성남에프시(FC) 후원금 의혹 사건을 수사 중인 검찰 조사에 응하겠다고 밝혔다.
이 대표는 26일 국회에서 브리핑을 열고 “(성남에프시 사건은) 이미 잘 아시는 것처럼 무혐의로 종결됐던 사건이다. 검찰의 행태를 도저히 납득하기 어렵지만 당당하게 임하겠다”고 말했다. 앞서 검찰이 오는 28일 출석을 요구한 데 대해선 “조사 일시와 방식은 변호인을 통해 협의해서 결정하겠다”고 말했다. 이 대표는 ‘조사에 응하겠다는 말이냐’는 기자들의 질문에 “28일은 이미 정해진 일정이 있고 본회의까지 예정돼 있기 때문에 당장 하기는 어렵다. 그 후에 가능한 날짜와 조사방식은 협의해서 정하겠다”고 덧붙였다.",한겨레
89,윤 대통령 이번엔 직접 나서 “노조 회계공시시스템 검토하라”,"윤석열 대통령이 26일 “금융감독원 전자공시시스템인 다트(DART)처럼 노동조합 회계 공시시스템을 구축하는 방안을 검토하라”고 참모진에 지시했다. 정부가 노동조합 회계 불투명성 논란을 부각하며 ‘노동개혁’ 당위성을 강조한 데 이어, 윤 대통령도 노조 회계 문제를 직접 거론하고 나선 것이다. 노동조합이 이미 관련법에 따라 회계감사를 진행하고 재정운영 상황을 조합원들에게 공개하고 있는 상황에서 과도한 개입이라는 비판도 적지 않다.
윤 대통령은 이날 용산 대통령실에서 열린 수석비서관회의에서 “정부는 노동 약자 보호에 정책적 노력을 집중해야 한다. 노조 부패방지와 투명성 강화가 우리 산업 경쟁력을 강화하고, 노동자 복리 증진에 필수적이다. 이를 반드시 기억하고 개혁에 임해달라”며 이렇게 당부했다고 대통령실 이재명 부대변인이 브리핑에서 밝혔다.
윤 대통령은 전날 고용노동부에서 발표한 ‘2021년 전국 노동조합 조직 현황’을 보고받고 “국내 노조가 노동 약자를 제대로 대표하지 못하고 있다. 노동 시장 이중구조와 노-노 간 착취 구조 타파가 시급하다”고 지적하기도 했다. 이 부대변인은 “노조조직률은 14.2%로, 이를 사업장 규모별로 보면 300명 이상 근로자 노조조직률은 지난해 46.3%로 절반에 육박했다. 공공부문 노조조직률은 무려 70%에 달한다”며 “반면 30인 이상 99인 이하 사업장의 노조조직률은 1.6%, 30인 미만 소규모 사업장의 노조조직률은 0.2%에 불과한 상황”이라고 부연했다.
대통령실 핵심 관계자는 이후 기자들과 만나 윤 대통령이 노조 회계 공시시스템 구축 검토를 지시한 배경에 대해 “노동 약자들을 위해 정책적으로 어떻게 뒷받침할지 주문한 것”이라며 “그것과 회계 투명성이 반드시 연결되지 않지만, 국가 경쟁력 강화를 위해 노조의 부패방지와 회계 투명성 강화가 굉장히 중요한 요인이라 본 것”이라고 말했다. 이 관계자는 그러면서 “(노조 회계를) 공시하려면 법 개정이 필요할 수도 있다. 당연히 주무 부처에서 관련 논의들이 있을 것으로 안다”며 “오늘은 노동개혁이라는 큰 틀 속에서 노동 약자 보호와 노조 투명성 강화를 위한 대통령의 지침이 있었다고 보면 될 것 같다”고 말했다.",한겨레
90,"북한 무인기 수대 김포·파주로, 민가 근접 비행…군 격추 시도","26일 북한 무인기 수대가 경기 김포·파주, 인천 강화 지역에서 군사분계선을 넘어와 군 당국이 격추·차단 작전을 벌였다. 이 과정에서 이날 오후 1시간가량 인천국제공항과 김포공항에서 민항기들의 이륙이 금지됐다. 북한 무인기가 한국 영공을 침범한 것은 2017년 6월 이후 약 5년6개월 만이다.
합동참모본부(합참)은 “이날 오전 10시25분께부터 경기도 일대에서 북한 무인기로 추정되는 항적을 수개 포착했다”며 “미상(알 수 없는) 항적을 김포 전방 군사분계선(MDL) 이북에서부터 처음 포착한 뒤 무인기로 추정, 식별하여 공군 전투기, 공격 헬기 등을 투입해 대응했다”고 설명했다. 합참은 북한 무인기가 군사분계선을 넘어오기 전에 경고 방송, 경고 사격을 했다고 설명했다.
이날 오전 11시39분 공군 원주기지에서 이륙하다 추락한 전술통제기 KA-1는 북한 무인기 대응 작전에 투입됐다가 사고가 났다.
군은 북한 무인기를 격추하려고 했으나 이날 오후 4시30분까지 격추 여부는 알려지지 않았다.

합참은 “북한 무인기가 군사분계선을 넘어 민간 마을까지 내려왔다. (크기가 작은) 무인기가 탐지자산(레이더)에서 나타났다 사라졌다를 반복했고 일부는 장병 육안으로 확인했다”고 밝혔다. 이날 북한 무인기는 여러 대가 각기 다른 형태의 항적을 보였다.
이날 탐지된 무인기 크기는 2014년 경기 파주. 인천 백령도, 강원 인제 등에서 발견됐던 북한 무인기(날개폭 2m 안팎, 동체길이 1.5m 안팎, 무게 15㎏)와 비슷하다고 한다.
국토교통부 관계자는 “국방부가 오후 1시께부터 김포공항, 인천공항에서 항공기 이륙 중단을 요청해 민항기에 이륙 중단 조처를 적용했다가 오후 2시10분께부터 정상 운영하고 있다”고 말했다.",한겨레
91,"문 전 대통령 “조세희 선생 꿈꾼 세상, 우리 모두의 숙제”","문재인 전 대통령이 조세희 작가의 타계 소식에 “조세희 선생님이 꿈꾼 세상은 여전히 우리 모두의 숙제로 남아있다”며 애도의 뜻을 밝혔다. 연작소설 <난장이가 쏘아올린 작은 공>으로 잘 알려진 조세희는 25일 저녁 80살을 일기로 별세했다.
문 전 대통령은 26일 페이스북에 올린 글에서 “‘난쏘공’은 산업화와 개발 시대 저임금 노동자, 도시 빈민, 철거민들의 비참한 현실과 불평등을 치열한 문제 의식으로 다루면서도, 환상적이라고 할 만큼 간결하고 아름다운 문장으로 읽는 사람들에게 가슴을 찌르는 공감과 감동을 준 우리 시대 최고의 소설”이라며 “우리 세대는 ‘난쏘공’을 읽으며 우리 사회의 불평등하고 비인간적인 모순을 직시하고 약자들의 아픔에 공감하는 사회의식과 실천의지를 키울 수 있었다”고 밝혔다. 그는 “분노할 힘마저 부족한 시대를 살고 있다’ ‘냉소주의는 우리의 적이 제일 좋아하는 것’이라고 하셨던 선생님의 말씀을 떠올린다”며 “조세희 선생님이 꿈꾼 세상은 여전히 우리 모두의 숙제로 남아있다”고 짚었다.
문 전 대통령은 조세희 작가와의 개인적인 기억도 소개했다. 그는 “개인적으로는 선생님이 소설을 쓰지 않고 <당대비평> 잡지를 만들던 시기에 그 이유를 묻는 제 질문에, ‘이 시대에 소설 쓰기가 너무 힘들고 버거워서 쓸 수가 없다’며 고통스러워 하시던 모습을 잊을 수 없다”고 회고했다. 문 전 대통령은 “선생님의 명복을 빌며, 유가족에게 깊은 위로의 마음을 전한다”는 말로 글을 맺었다.",한겨레
92,강원 횡성서 공군 전술통제기 추락…“조종사 2명 비상탈출”,"강원도 횡성에서 공군 전술통제기 KA-1 1대가 추락했다.
공군은 26일 “오전 11시39분께 KA-1 1대가 강원 원주기지(제8전투비행단) 이륙 중 추락했고, 조종사 2명은 비상탈출했다”고 밝혔다. 항공기는 횡성군 횡성읍의 농지에 떨어졌고, 군 당국은 추락으로 인한 민간 피해를 확인하고 있다.
KA-1은 공군 조종사 기본훈련기 KT-1을 기본 형상으로 개발한 전술통제기다. 이 항공기는 전시에 공격 목표물의 위치와 상황을 아군에게 전달하는 전술통제 임무를 맡고 있다. 속도가 빠른 전투기가 적의 지상 목표를 공격하는 근접지원작전 임무를 수행할 때 이동 차량과 소규모 병력의 포착이 어렵기 때문에 상대적으로 속도가 느린 전술통제기가 전투기 공격에 앞서 작전 지역을 정찰해 표적의 위치를 알려준다. KA-1은 2.75인치 로켓과 7.62㎜ 기관총으로 무장하고 있어, 한국 같은 산악 지형에서 적 지상 병력을 공격하는 임무도 맡는다.",한겨레
93,"박지현 “이재명, 소환조사 당당히 응해야…개인이 대응하라”","박지현 전 더불어민주당 비상대책위원장이 이재명 대표에 대한 검찰 수사와 관련해 “당은 민생으로 일치단결하고 이재명 대표는 개인으로 대응해야 한다”고 말했다. 민주당 대표 경선 출마가 불발된 뒤 정치활동을 잠정 중단한 박 전 비대위원장은 최근 저서 <이상한 나라의 박지현>을 펴내며 활동을 재개했다.
박 전 비대위원장은 26일 <시비에스>(CBS) 라디오 인터뷰에서 “지금처럼 (이 대표의) 사법리스크가 터질 걸 예상 못한 사람은 없다. 이럴 걸 알았기 때문에 (이 대표가) 당대표에 출마하면 안 된다고 계속 얘기를 했던 것”이라며 이같이 밝혔다. 그는 이 대표의 검찰 소환조사에 대해선 “언제까지 안 나갈 수 없는 문제다. 본인이 당당하면 당당하게 검찰 조사에 응하고 이야기하고 나오면 되는 거다“라고 말했다.
그는 이 대표 수사에 대한 당 차원의 대응에도 비판적인 입장을 내놨다. 박 전 비대위원장은 “이재명 대표는 개인으로서 사법 리스크 대응하고 당은 민생으로 일치단결해서 민생 이야기만 하면서 나가야 한다. 이재명 대표 혼자서 대응을 해야 한다”고 밝혔다. 다만 이 대표의 대표직 사퇴 필요성에 대해선 “국민과 당원들이 뽑은, 선출된 당대표다. 그렇기 때문에 대표직을 내려놓는 것은 지금의 역할은 아니라고 생각한다”고 선을 그었다.
박 전 비대위원장은 앞으로의 계획에 대해 “책을 매개로 전국을 다니면서 국민분들, 당원분들을 만나 여러 이야기를 좀 들어보려고 한다”며 “당장 2024년 총선을 생각한다기보다는 장기적으로 정치를 하려는 마음을 가지고 있다”고 말했다.",한겨레
94,국민의힘 전당대회 내년 3월8일… 선관위원장에 유흥수,"국민의힘의 차기 당 대표를 뽑는 전당대회가 내년 3월8일 서울 올림픽공원 핸드볼 경기장에서 열린다.
정진석 국민의힘 비상대책위원장은 이날 오전 국회에서 열린 비대위 회의 직후 기자들과 만나 “내년 3월8일 전당대회를 개최하기로 의결했다”고 밝혔다. 아울러 “유흥수 상임고문을 전당대회 선거관리위원장으로 위촉하는 안도 만장일치로 의결했다”고도 했다.
국민의힘은 최근 당헌·당규 개정을 통해 이번 전당대회에서 과반 득표자가 나오지 않을 경우 결선투표를 실시하기로 했다. 정 비대위원장은 이날 회의에서 “이번에 새로 도입한 결선투표를 하더라도 최종결과 발표는 비대위 임기 만료일인 3월12일 이전에 마무리하도록 하겠다”고 말했다.
당 대표 및 최고위원 후보자 등록은 2월 초에 시작된 뒤 예비경선을 거쳐 ‘컷오프’가 이뤄진다. 본선 진출자가 정해지면 2월 중순부터 합동토론회, 티브이(TV) 토론회 등이 진행된다.

정 위원장은 “권력은 국민으로부터 나온다는 헌법 정신처럼 당권은 당원으로부터 나온다고 믿고 있다”며 “당원 선거인단 투표로 당 대표를 선출하는 전당대회 룰 개정은 정당민주주의 원칙을 바로 세운 우리 당의 결단”이라고 말했다. 앞서 국민의힘은 차기 당 대표를 ‘당원투표 100%’로 뽑도록 당헌을 개정했고, 최종 득표자의 득표율이 과반을 넘지 못하면 1·2위를 대상으로 ‘결선투표’를 하도록 했다.",한겨레
95,"의원·원로·청년, ‘승자독식’ 바꿀 선거제도 개혁 ‘삼끌이’ 나선다","윤석열 정부 출범 이후 국민의힘과 더불어민주당이 ‘대결 정치’를 벗어나지 못하는 가운데, 정치권 안팎에서 22대 국회의원 총선(2024년 4월10일)을 앞두고 양당의 적대적 공생관계를 야기하는 선거제도를 개혁하자는 목소리가 커지고 있다. 여야 의원들과 원로 정치인 등이 각자 단체를 꾸려 목소리를 내온 가운데, 김진표 국회의장도 26일 국회 정치개혁특별위원회 소속 여야 의원들과 만찬을 하고 선거제도 개편 등에 대해 의견을 나눌 예정이어서 관련 논의에 탄력이 붙을지 주목된다. 다음 총선에 적용하기 위한 선거제도 개정의 법정 시한은 내년 4월10일이다.
더불어민주당의 김영배·김종민·이탄희 의원과 국민의힘 최형두 의원이 중심이 되어 지난 9월 출범한 ‘초당적 정치개혁 모임’은 지난 23일까지 모두 9차례에 걸쳐 연속 토론회를 열어 선거제도 개혁안을 논의했다. 이 모임에는 여야 의원 49명이 동참하고 있다. 이들은 지난 2020년 21대 총선의 경우 유권자의 표가 실제 당선으로 이어지지 못하는 사표율이 44%에 이르게 되는 등 현행 소선거구제(한 선거구에서 최다 득표자 1명만 당선)의 문제점 등에 공감하고, 1월 중순까지 사표를 최소화할 수 있는 선거제도 개혁 원칙을 담은 합의문을 만들기로 했다.
또 국민의힘 김용태 전 최고위원과 천하람 혁신위원, 이동학 전 최고위원, 민주당의 이탄희·전용기 의원, 정의당 조성주 전 정책위 부의장, 기본소득당 용혜인 의원 등 청년 정치인 10명도 지난 9월 ‘정치개혁 2050’을 꾸리고 전국 순회 ‘청년 발언대’를 통해 소선거구제 폐지의 힘을 모으고 있다. 이들은 다음달에는 대구·경북을 방문할 예정이다.
김원기 전 국회의장을 비롯한 전직 국회의장들과 이홍구 전 국무총리 등 원로 정치인, 김태일 장안대 총장과 강원택 서울대 교수, 박명림 연세대 교수 등 학계와 시민사회 지식인 30명도 움직인다. 이들은 다음달 중순 국회에서 ‘2023년 정치개혁의 우선 과제-정계와 지식인 원로와의 대화’라는 포럼을 열어 정치개혁을 논의하는 협의체를 출범시키기로 했다.",한겨레
